,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
6482488,6482489,359550,Tom Clancy's Rainbow Six Siege,44325946,schinese,在当下，恐怖分子日益猖獗，彩虹计划势在必行，出击吧少年，正义可不会伸张自己，肃清，炸弹，人质等你来，真实硬核的FPS是所有射击游戏的核心，这个世界需要更多英雄,1535006236,1535006236,True,0,0,0.0,0,False,False,False,76561198248556360,26,3,25048.0,0.0,14952.0,1594043447.0
6519661,6519662,359550,Tom Clancy's Rainbow Six Siege,41452899,schinese,快点入手，让我耶格爆你狗头.,1523580463,1523580463,True,0,0,0.0,0,True,False,False,76561198340934088,130,5,10629.0,0.0,7620.0,1608450998.0
6523868,6523869,359550,Tom Clancy's Rainbow Six Siege,41056979,english,"Don't Castle the objective, for the love of god dont reinforce between bombs or the 12 year old in the game will tell his mom. He might also tell her if you reinforce beside his Mira window. 10/10. Oh and apparently he banged my mom.",1522038873,1522038873,True,0,1,0.4900181293487549,0,True,False,False,76561198141616353,84,3,27793.0,0.0,24656.0,1583822123.0
6524835,6524836,359550,Tom Clancy's Rainbow Six Siege,41006840,schinese,跟腾讯合作怎么就惹到某些精神股东了？是游戏质量下降了还是强迫你氪金了？花几百块钱买个游戏还干预起人家公司决策了，真是霸道的不得了，因为腾讯刷差评的精神股东们你们真的都烂爆了。,1521861319,1521861319,True,8,0,0.532834529876709,1,True,False,False,76561198228049952,73,3,34883.0,0.0,20584.0,1582374086.0
6542767,6542768,359550,Tom Clancy's Rainbow Six Siege,40163751,schinese,我是菜狗,1518887386,1609584168,True,1,0,0.523809552192688,0,True,False,False,76561198360605247,169,28,33945.0,2006.0,31878.0,1610811969.0
6546067,6546068,359550,Tom Clancy's Rainbow Six Siege,39930514,english,aaammmmmmaaassiiiiingggggggg,1518098527,1518098527,True,0,0,0.0,0,False,False,False,76561198124969612,21,1,11164.0,0.0,10005.0,1542563108.0
6555035,6555036,359550,Tom Clancy's Rainbow Six Siege,39108720,russian,"nice game
",1515220581,1515220581,True,0,0,0.0,0,True,False,False,76561198343711383,60,17,22819.0,0.0,8641.0,1602749974.0
6556331,6556332,359550,Tom Clancy's Rainbow Six Siege,38994944,thai,"I love this game 
",1514942656,1514942656,True,1,0,0.523809552192688,0,True,False,False,76561198365836183,88,7,15777.0,0.0,1293.0,1546266567.0
6567943,6567944,359550,Tom Clancy's Rainbow Six Siege,37957112,french,"Coupure intempestive ne peut pas terminer une partie, j'aurais aimé pouvoir jouer agreablement au jeu.",1512061853,1512061853,False,0,0,0.4761904776096344,0,True,False,False,76561198137744921,70,2,591.0,0.0,260.0,1514326308.0
6573369,6573370,359550,Tom Clancy's Rainbow Six Siege,37620489,english,"[url=https://www.youtube.com/watch?v=BnTW6fZz-1E] Russian Operators [/url]
https://www.youtube.com/watch?v=U06jlgpMtQs
da",1511672589,1511672859,True,1,0,0.523809552192688,1,False,True,False,76561198089920343,271,19,93422.0,311.0,8982.0,1610197940.0
6582960,6582961,359550,Tom Clancy's Rainbow Six Siege,37093816,russian,"It didn't take long, I only played for a COUPLE of hours",1511449118,1582447999,True,3,0,0.5652173757553101,0,True,False,False,76561198198853015,80,5,19241.0,67.0,13519.0,1610819286.0
6588772,6588773,359550,Tom Clancy's Rainbow Six Siege,36851865,english,"At first I was about to say No at ""Do you recommend this game?"" because I thought about how most of the time the communty is an uprising of trolls in multiplayer, about the devs that limited the renown gain for solo missions (to encourage you to play the toxic mode of multiplayer).

Then, I saw all the hours I've spent playing this game, how realistic enough it was and that whenever I wanted to play a good FPS, this game would always be there for me.",1511392549,1511392549,True,0,0,0.0,0,True,False,False,76561198012068238,170,7,14342.0,0.0,9532.0,1598237067.0
6592161,6592162,359550,Tom Clancy's Rainbow Six Siege,36655982,brazilian,Jogo de grafico muito bonito,1511220721,1511220721,True,0,0,0.0,0,False,False,False,76561198320144979,9,3,2412.0,0.0,170.0,1600902264.0
6592708,6592709,359550,Tom Clancy's Rainbow Six Siege,36643523,japanese,"スターターエディションを購入させていただきまして
約４００時間も楽しませてもらっています！
スターターエディションでも十分楽しめるのでぜひやってみてください！
",1511176230,1511176230,True,1,0,0.523809552192688,0,True,False,False,76561198368041762,29,2,45804.0,1071.0,22182.0,1610028747.0
6593114,6593115,359550,Tom Clancy's Rainbow Six Siege,36635930,brazilian,realmente bom otima jogabilidade e graficos,1511136887,1511136887,True,1,0,0.523809552192688,0,False,True,False,76561198396312071,63,3,3331.0,0.0,221.0,1604842394.0
6600546,6600547,359550,Tom Clancy's Rainbow Six Siege,35771875,schinese,育碧垃圾服务器一生黑，每次都在我快赢的时候掉线,1508158883,1508158883,False,1,1,0.4439312517642975,0,True,False,False,76561198318085059,52,2,57541.0,0.0,5058.0,1606480090.0
6610635,6610636,359550,Tom Clancy's Rainbow Six Siege,34565672,english,Great! someone sent me this game and i decided to see what it is and it is soooo addicting i recommend this to all people who like fighting games,1503967958,1503967958,True,0,0,0.0,3,True,True,False,76561198151842987,15,3,58.0,0.0,43.0,1528961307.0
6619749,6619750,359550,Tom Clancy's Rainbow Six Siege,33454365,norwegian,"EDIT: Long after i first made my review, i'm updating it a little.

Rainbow six siege is frequently updated and doing decently well as a competitive game. It's a more realistic Counter-strike, comparable to Battlefield 3 and 4.

I do not like it myself - there's very little fun to be had - but if you don't mind studying a game for a couple days before you even begin playing, go right ahead.

This game comes down to map knowledge and strategy over personal skill. Go look up a guide on the internet to find out how to be able to compete against other players, then follow that faithfully and hope your teammates do as well. No room for creativity, and having good aim or quick reactions isn't going to help you much.

There is no way i can recommend this. Sure, it looks good - it's actually pretty high quality overall - but it has an extremely toxic gameplay pattern that discourages you from actually playing the game, in favour of finding your preferred corning, cutting a hole in the wall and shooting the first person that runs past.

This is everything wrong with Counter strike and the MOBA genre due to the strict class/hero system.

Original review:

Take all the worst traits, bugs and mistakes from Call of Duty and Counter-strike:GO, mash them together into one game and this is what you get. Only buy if you are extremely, extremely bored or have no better games to play - this is essentially counter strike for kids.",1499774697,1539484501,False,3,0,0.4445473551750183,0,True,False,False,76561198023681921,436,84,380.0,0.0,380.0,1505059239.0
6632995,6632996,359550,Tom Clancy's Rainbow Six Siege,31220335,italian,"Gioco stupendo, consigliatissimo!

AGGIORNO 2018
La situazione è migliorata rispetto a metà 2017, però molte volte non registra bene i colpi. I server finalmente reggono e non ci sono manutenzioni ogni giorno.

AGGIORNO 2017
Il gioco è stupendo, però ogni giorno ci sta una manutenzione dei server Ubisoft, e una volta finita, è peggio di prima. Peccato si attacchi ai server uPlay. Oggi la manutenzione è partita alle 13:00, sono le 20:40 e ancora non è finita. Consiglio solo perché è un ottimo passatempo, molto competitvo se si vuole, ma lo sconsiglio perché i server fanno cagare.",1492528691,1522944431,True,0,0,0.0,0,True,False,False,76561198219469211,241,11,104499.0,1618.0,49972.0,1610648998.0
6645974,6645975,359550,Tom Clancy's Rainbow Six Siege,29736076,english,A pure class competitive tactical shooter with loads of strategies to master.,1486363648,1486363648,True,3,1,0.5623650550842285,0,True,False,False,76561198073487602,141,7,48631.0,0.0,8348.0,1596293369.0
6656563,6656564,359550,Tom Clancy's Rainbow Six Siege,28040814,german,"Neben den kostenlosen Operatoren und Maps die jede neue Season rauskommen, ist dieses Spiel eines  der besten Taktik-shooter die es momentan auf dem Markt gibt. Es bietet eine gute Grafik, viel Abwechslung in hinsicht auf Maps und Operator-Gadgets und verfuegbare Waffen-Modifikationen.",1480416568,1480416568,True,2,0,0.47826087474823,0,False,False,False,76561198110436121,100,3,41317.0,0.0,13588.0,1609543399.0
6672240,6672241,359550,Tom Clancy's Rainbow Six Siege,25029186,schinese,想买的人推荐连季票一起买了，不错的一款游戏。。,1471686246,1471686246,True,0,1,0.0,0,False,False,False,76561198239016240,64,2,14975.0,1648.0,3153.0,1610649119.0
6672994,6672995,359550,Tom Clancy's Rainbow Six Siege,24822458,russian,"игра топ топ топ
",1470903504,1470903504,True,1,0,0.0,0,False,True,False,76561198061655775,72,1,37233.0,0.0,316.0,1587148853.0
6687061,6687062,359550,Tom Clancy's Rainbow Six Siege,21427486,english,"Game is good. Just annoying at times. Bugs are fairly common, some not so serious, others really hindering gameplay or making the game unplayable. It is really cool when your team communicates and sucessfully pulls off a 3 direction breach simultaniously confusing the enemy allowing you to get inside and destroy them. But you always have your fair amount of trolls and asses. Such as team killers, people blocking you, running right in front of your bullets, and just being plain ignorant. That is pretty much with any game. 1 annoying bug is the fact that I may get 3/4 headshots on someone and none of them register then they turn around and kill me in 1 headshot.
All in all. 8/10

UPDATE: SO MUCH CHEEESEEEE",1456330867,1491835717,True,0,0,0.0,0,True,False,False,76561198109612882,115,21,6093.0,0.0,2864.0,1590162319.0
6698639,6698640,359550,Tom Clancy's Rainbow Six Siege,84931154,english,GOOD,1611003722,1611003722,True,0,0,0.0,0,True,False,False,76561198819749030,48,1,9803.0,2130.0,9654.0,1611039670.0
6702328,6702329,945360,Among Us,84771542,english,"A very easy game to get into, super popular at the moment so there is always someone to play with.",1610778311,1610778311,True,0,0,0.0,0,True,False,False,76561198837798448,1,1,675.0,0.0,675.0,1603609654.0
6707097,6707098,945360,Among Us,84427642,polish,"Fajne, Ale mało update :/",1610284301,1610284301,True,0,0,0.0,0,False,False,False,76561199117617573,1,1,750.0,156.0,702.0,1610464159.0
6713649,6713650,945360,Among Us,83967228,turkish,good,1609741664,1609741664,True,0,0,0.0,0,True,False,False,76561199024185746,1,1,441.0,69.0,372.0,1610564412.0
6718644,6718645,945360,Among Us,83631144,english,"What else can I say, Among Us really took the world by storm for a reason.",1609398542,1609398542,True,0,0,0.0,0,True,False,False,76561198327397149,50,14,901.0,0.0,901.0,1609277784.0
6735929,6735930,945360,Among Us,82646398,japanese,インポスター時のクルーメイト同士切りほどにやけるものはない,1608323092,1608323116,True,0,0,0.0,0,False,False,False,76561198228948436,314,8,1003.0,0.0,884.0,1608843443.0
6736677,6736678,945360,Among Us,82609311,english,great game,1608278114,1608278114,True,0,0,0.0,0,True,False,False,76561199007488263,2,1,629.0,79.0,497.0,1610251485.0
6750300,6750301,945360,Among Us,81895148,russian,✌(ツ)ว,1607525388,1607525388,True,0,0,0.0,0,True,True,False,76561198823104680,7,3,976.0,0.0,918.0,1607626939.0
6785290,6785291,945360,Among Us,80495722,polish,Spoko giera,1606438083,1606438083,True,0,0,0.0,0,True,False,False,76561198017679412,339,4,253.0,0.0,253.0,1606438066.0
6794459,6794460,945360,Among Us,80088303,russian,Прикольная игра для залипания с друзьями,1606359236,1606359236,True,0,0,0.0,0,True,False,False,76561198984146402,18,1,240.0,0.0,138.0,1607092291.0
6809815,6809816,945360,Among Us,79609952,french,sympa XD,1605971479,1605971479,True,0,0,0.0,0,True,False,False,76561198979214489,7,2,13625.0,1653.0,8343.0,1610282524.0
6832479,6832480,945360,Among Us,79050376,norwegian,gøy,1605018346,1605018346,True,0,0,0.0,0,True,False,False,76561198284616804,23,1,1540.0,320.0,898.0,1610719617.0
6850595,6850596,945360,Among Us,78713795,polish,kox,1604503813,1604503813,True,0,0,0.0,0,True,False,False,76561198389428063,7,2,2672.0,0.0,2081.0,1607348182.0
6868357,6868358,945360,Among Us,78470992,english,"THIS GAME IS SO FUN, AND IS REALLY RECOMMENDED",1604162083,1604162083,True,0,0,0.0,0,True,False,False,76561199094591670,3,2,512.0,0.0,292.0,1607692481.0
6878758,6878759,945360,Among Us,78323321,english,love this game,1603949007,1603949007,True,0,0,0.0,0,True,False,False,76561198362111870,3,2,2355.0,2.0,1470.0,1610640123.0
6882119,6882120,945360,Among Us,78289201,english,:) Great Game,1603895055,1603895055,True,0,0,0.0,0,True,False,False,76561198196729565,22,2,838.0,0.0,228.0,1608524162.0
6894318,6894319,945360,Among Us,78162959,english,"It is fun to kill your friends :)


(I got it for free on my phone)",1603676491,1603676491,True,0,0,0.0,0,True,True,False,76561198966113641,1,1,18336.0,442.0,1913.0,1610706903.0
6894924,6894925,945360,Among Us,78157944,english,it is fun lol,1603667463,1603667463,True,0,0,0.0,0,True,False,False,76561199080599264,6,3,1008.0,7.0,925.0,1610565104.0
6899603,6899604,945360,Among Us,78110136,english,Fun game.  The community that plays doesn't seem to be SUPER toxic.,1603598280,1603598280,True,0,0,0.0,0,True,False,False,76561198172142258,10,2,228.0,0.0,198.0,1609196008.0
6900207,6900208,945360,Among Us,78104667,english,good game,1603589072,1603589072,True,0,0,0.0,0,True,False,False,76561199024602337,7,2,981.0,1.0,478.0,1610678616.0
6905395,6905396,945360,Among Us,78040229,polish,fajna gra,1603491489,1603491489,True,0,0,0.0,0,True,False,False,76561199060485433,13,1,3669.0,0.0,582.0,1608620749.0
6910751,6910752,945360,Among Us,77974874,english,yifytft6u,1603383405,1603383405,True,0,0,0.0,0,True,False,False,76561198958366262,1,1,10728.0,0.0,1401.0,1608332205.0
6914026,6914027,945360,Among Us,77929373,english,its the best game ever !!!!!!!!!!!!!!!!!!!!!!!!!,1603300897,1603300897,True,0,0,0.0,0,True,True,False,76561198874897189,33,2,384.0,0.0,345.0,1606241726.0
6955238,6955239,945360,Among Us,77396472,english,the essence of gaming experience,1602424042,1602424042,True,0,0,0.0,0,True,False,False,76561198094388891,31,3,2025.0,0.0,386.0,1606422029.0
6965599,6965600,945360,Among Us,77276751,german,"Super Zeitvertreib für zwischen durch. So einfach, aber trotzdem so spaßig",1602242132,1602242132,True,0,0,0.0,0,True,False,False,76561199076533960,20,9,560.0,1.0,104.0,1610463966.0
7005841,7005842,945360,Among Us,76856274,german,GG,1601550563,1601550563,True,0,0,0.0,0,True,False,False,76561198353868137,16,11,7586.0,1.0,2030.0,1610825451.0
7024451,7024452,945360,Among Us,76698827,english,gas chopper,1601276724,1601276724,True,0,0,0.0,0,True,False,False,76561198973983473,6,1,710.0,0.0,149.0,1604478410.0
7026099,7026100,945360,Among Us,76686871,turkish,7 kişi aşşşşşırı sarıyo,1601251954,1601251954,True,1,0,0.523809552192688,0,True,False,False,76561198310043724,57,7,3240.0,0.0,258.0,1609358188.0
7042800,7042801,945360,Among Us,76556246,portuguese,jjjj,1601064897,1601064897,True,0,0,0.0,0,True,False,False,76561198335017670,9,3,4713.0,68.0,245.0,1609701439.0
7099839,7099840,945360,Among Us,76121145,koreana,"이 게임의 큰 문제점
1. 신고 기능 및 핵 방지 정책이나 프로그램이 없음.
2. 중퇴나 트롤에게 주어지는 페널티가 너무 미미함
3. 서버 튕김이나 버그가 엄청나게 많음
4. 방 코드를 알맞게 입력 했는데 들어 가지지 않을 때가 많음
5. 내가 분명 언어설정을 한국어(Korean)로 설정 했음에도 불구하고 대화를 할 때 첫 낱말이 영어로 될 때가 매우 많음
이 게임에 추가 되었으면 하는 기능들
1. 친구 추가 기능이 있었으면 좋겠음
2. 신고 기능과 욕설 차단 기능이 있었으면 좋겠음 (영어 욕설은 *처리 기능이 되지만 한국어 및 많은 미국 외의 외국 욕설은 처리가 안됨, 즉 번역 기능을 더 개선 했으면 좋겠음) 
3. 부적절한 닉네임을 걸러 낼수 있으면 좋겠음
(내가 한 게임 중에 가장 비추인 게임, 서버 엉망에 패널티 엉망)",1600352358,1602857676,False,0,0,0.0,0,True,False,False,76561197969406457,100,1,8474.0,331.0,1079.0,1610792933.0
